business_id,name,city,state,postal_code,latitude,longitude
28R3X-IsbcdU5oFskrW3IQ,Popeyes Louisiana Kitchen,Brampton,ON,L7A 3Y7,43.6816996756,-79.8150559142
wztnDEbXD1VNvHMMPj2tMw,Steak ’n Shake,Macedonia,OH,44056,41.3143334164,-81.5172353
9cgrssqswYBSpvBAKc1-nQ,Subway,Pittsburgh,PA,15219,40.438858555,-79.9895100816
6iOvwhnxbJ6X9bvV13fQLw,Wendy's,Mississauga,ON,L5V 2X8,43.6079680386,-79.7010680661
puaFlVmeV5xsb9IdiqjC7w,Burger King,Las Vegas,NV,89113,36.0552449209,-115.2765671317
9DLBwCS4hu_xaiENCbYXbQ,Chae Chester Fried Chicken Express,Toronto,ON,M4X 1J6,43.6711057,-79.3751345
RbFy8qBvs_8VJkDqMehZFg,Subway,Lorain,OH,44053,41.4400034,-82.1857447
RFN2um_vsoliBtvLzH7PcA,Jack's Corner Tap,Cornelius,NC,28031,35.4761288,-80.8899692
p0hfV1YC5KB3Np5mek3TbQ,Jimmy John's,Pittsburgh,PA,15203,40.4289028834,-79.9812828932
kZG0GFCGf9BPeO0aUqxjRA,Dairy Queen - Orange Julius,Montréal,QC,H3C 0L8,45.4930417,-73.5570932
h92Eq9JOllmX9cQBfz2ggA,Wendy's,Akron,OH,44333,41.1341362521,-81.6431377862
FRdkSUgC_SUPPNUGmgBtow,KFC,Canonsburg,PA,15317,40.2628,-80.1745
700A-sisAtKIqGEcR7gASg,Panera Bread,Chandler,AZ,85248,33.248227,-111.839767
Ee2d2D0pjQF4oExg9PQ5tQ,Popeyes Louisiana Kitchen,Toronto,ON,M3H 2S4,43.7549274251,-79.442694895
XOJHCTurJR--csljYSakvQ,Burger King,Brook Park,OH,44142,41.4041309,-81.797141
EpHPxId6RNVHbYLqBGQiSQ,Popeyes Louisiana Kitchen,Toronto,ON,M1L 2M6,43.7290356355,-79.2843654379
Ekxhn3gyMfoXslnVxhZn3w,Taco Bell,Las Vegas,NV,89108,36.195937,-115.227792
wUzbeWOod7VDmER9PrmwFg,Subway,Cleveland,OH,44120,41.4651688,-81.5625247
7YuRqwlt_BUBlj8SgdUWZw,Subway,Henderson,NV,89052,35.9993096,-115.1040059
Zbjl53pR2W0jMrGFPM0Ssw,Panera Bread,Las Vegas,NV,89118,36.0573979,-115.2422172
reMD4XrJSJ-bQ185AmZL3A,Del Taco,Las Vegas,NV,89146,36.1438685015,-115.2226880008
gbwl2OmpHtDBUNXdkd-Qig,Dairy Queen & Orange Julius,Oakville,ON,L6H 7P3,43.4855516533,-79.7179054141
X3F49Z1CqZt9fiobdl2EQQ,Turtle Jack's Muskoka Grill,Etobicoke,ON,M9R 1J8,43.6861780202,-79.595933923
P8pRCjEfLhnSx6-2P840YQ,Popeyes Louisiana Kitchen,Concord,NC,28027,35.3689925,-80.7222307
fsTyQVRjkR7tPGI_FzfCKA,Arby's,Las Vegas,NV,89149,36.2887247,-115.2884593
yRKrMWQxQaMeR18s5ajcYw,Arby's,Champaign,IL,61821,40.1124216,-88.2794573
vAT8p56wTwzD-A-cxkMRVQ,Dairy Queen,Gilbert,AZ,85234,33.3810756,-111.722829
4t8o25f4-fCt3cVzzNM1-w,Long John Silver's,West Mifflin,PA,15122,40.3480327,-79.9429342
Z9PGYQ4tEDR9rfEnmwt73w,Subway,Avondale,AZ,85323,33.4567713,-112.2735726
9UMlYhBOj4IH_7MgqklqyA,Subway,Chandler,AZ,85225,33.34051,-111.842792
8AH0BbxfwLEPR8WE8PBr6g,Panda Express,Mesa,AZ,85208,33.3799224,-111.687266
OEtpWDbh2-6HypPeDSmeEg,Hardee's,Lowell,NC,28098,35.2641391,-81.0916338
Oroaoa5XQuu0bolzocyZDg,Taco Bell,Chardon,OH,44024,41.580688,-81.212255
T1lOHMIas_PSflKY7duF_g,Chipotle Mexican Grill,Strongsville,OH,44136,41.3062342,-81.8344991
iLHzm7N_GMPl6sr2RqeqhQ,Chick-fil-A,Charlotte,NC,28202,35.2338693149,-80.8497967378
UoPOED2pSAQjf4Gz4gYtqw,Carl's Jr,Las Vegas,NV,89103,36.100397,-115.2073399
lXcxSdPa2m__LqhsaL9t9A,Firehouse Subs,Mentor,OH,44060,41.677626,-81.309865
WnuRPyTEvILZKCAPk2UwYQ,Wendy's,Pittsburgh,PA,15233,40.4503026755,-80.0189638138
-Iu6EwsbZQZY8HTBN853Iw,Subway,Phoenix,AZ,85015,33.536874,-112.0990788
oMZxCtEcgT5RWg8g5bilxA,Burger King,Charlotte,NC,28262,35.303471,-80.7520571
ibovBiauqTzk1bhD9Z4CIg,Subway,Avon Lake,OH,44012,41.494273,-82.044675
cJANG9OowaokaTuhAk3H7w,Burger King,Chandler,AZ,85226,33.3195088,-111.9265852
MHxce6ztMkbYHR8z3Z1q3g,Jack's Deli & Restaurant,Cleveland,OH,44122,41.5015706326,-81.5181560548
F7odEhS7_jo1CmOHnZaHRQ,Jack In The Box,Phoenix,AZ,85041,33.4063350587,-112.0999130983
zVcQuL6XvUL3Ut1i4vt7_g,Subway,Cross Plains,WI,53528,43.1116503,-89.6429262
b0Bkd9tpoglbQsaw_NYHwA,Burger King,Toronto,ON,M4P 1A6,43.7071282,-79.3977299
l_kdNOxfF-KQyCSaAi8TSw,Subway,Tempe,AZ,85284,33.3509714,-111.9610056
YPvoQ-DYNvshlBIJh_Xq9g,Burger King,Goodyear,AZ,85338,33.4513393,-112.3588772
1_qcKXfm8H8zecygxHjeWw,KFC,Toronto,ON,M4Y 2B7,43.669056,-79.386501
pNgDhHaeFkWQW71NzT9wzg,KFC,Madison,WI,53713,43.0315,-89.4074
6XszstcESgKljj1U11PVDQ,Subway,Toronto,ON,M2N 6L6,43.7686976,-79.4131633
lJpcz-Hv71kbk7bkhZz7FA,KFC,Toronto,ON,M4G 4H9,43.71044,-79.362726
bvFq5igEVGc9UAP3IVfYFA,Subway,Middleton,WI,53562,43.1035568,-89.4868063
l-syVU_B8T4ZTr_SpMCKfg,Popeyes Louisiana Kitchen,Las Vegas,NV,89122,36.0836304,-115.0326513
ZONVcmrRLTk5GeJmSmIUDQ,Popeyes Louisiana Kitchen,Toronto,ON,M6N 1L3,43.6672951348,-79.4868193696
MNIo7-VytIE7INkc83GmXg,Popeyes Louisiana Kitchen,Markham,ON,L6E 0H7,43.9049705,-79.2677549
30BIDxERZU9KYpJqzz8AUw,KFC,Newmarket,ON,L3Y 2R2,44.0617608,-79.4508088
x-HiCsQUNdtbghzW4_ra2Q,Taco Bell,Las Vegas,NV,89123,36.020586,-115.127524
BoPPjIOONIT5svO-l1_gUg,Captain D's,Pineville,NC,28134,35.0891122876,-80.8768777549
DwfOyiI7x7ei2mHcoPwljQ,Subway,Mesa,AZ,85207,33.4347926,-111.6322095
Q-omXDU8qadIqEvftzu-tA,Chick-fil-A,Goodyear,AZ,85395,33.462698,-112.3415343
VMlDCzJf95y_LgTnl0XzSg,Dairy Queen,Willoughby,OH,44094,41.6241303,-81.4410659
12ZacUSAi2ApUIJuNL_S-g,Wendy's,Markham,ON,L3R 2N2,43.8307330168,-79.3536566198
qUqmTlchliF55jF7s4Xlmw,Chipotle Mexican Grill,Charlotte,NC,28211,35.171265,-80.807472
DS3-yphtWDHAdXLtIoqdAA,The Pita Pit,Champaign,IL,61820,40.110039,-88.229804
Jw0hEuSmKEjXmoSC3KcbvQ,Hardee's,Belmont,NC,28012,35.2541102,-81.0435939
BeAr85oCQpeaWFJjLhRPWg,Wienerschnitzel,Las Vegas,NV,89146,36.1436433,-115.2257357
1EWwkiDzblYwzi8ubYqTmw,Captain D's,Matthews,NC,28105,35.1342587855,-80.7121632993
YhdWKWt3sx6YgMIILfh_Xw,Sonic Drive-In,Phoenix,AZ,85027,33.6541087463,-112.1323885099
vUf4Zs8vaZy8-GU-Yi4H6A,Dairy Queen,Berea,OH,44017,41.3720584,-81.8850938
EUgHFeAvock2Ut3iWPlG8Q,Taco Bell,Monroeville,PA,15146,40.4384319694,-79.7679416151
_csgqOCUWhaS4KAwm9Rcag,Chick-fil-A,Charlotte,NC,28273,35.103883,-80.984753
ZSONEY8fvrMHyK7vzK4yPA,Wendy's,Phoenix,AZ,85017,33.5245019,-112.1321282
t3TNtRbfrdJ87g_jZ3sXCQ,A&W,Brampton,ON,L6V 4N1,43.7003838,-79.7785901
fYDzrVfx9uSbX7xmBVx-Hg,Church's Chicken,Phoenix,AZ,85029,33.582485,-112.0993118
tsYriuDpdtaTju7LUANDzg,Panda Express,Las Vegas,NV,89102,36.1417857,-115.1191783
Gou61kkT35yKxC5qRqnChQ,Subway,Calgary,AB,T2Z 3T8,50.915636,-113.9600176
3crXQdhIGM6C_VHzN7TPaA,Pita Pit,Mississauga,ON,L4W 4C3,43.6157182884,-79.6180022906
nowVNqKQekMLQQphP2lItA,Jack's New Yorker Deli,Charlotte,NC,28202,35.2301905,-80.8396029
nZ4uuPHq0QLM5DwI52aO3Q,Burger King,Cleveland,OH,44102,41.4827155505,-81.7368571299
o9thrb4UrI4NJ6CGOAXb5g,Arby's,Las Vegas,NV,89121,36.1003749,-115.1148517
VAXp38_w_6L8iHxYIcuGAQ,Jack-In-the Box Drive Thru,Mesa,AZ,85204,33.3936509,-111.8218551
fMSEHQ-9gY437ysZ3Ockbg,KFC,Phoenix,AZ,85053,33.611,-112.135
IPZubyVcN1OPwDJ68uqUHQ,Jimmy John's,Madison,WI,53703,43.0747472,-89.3947488
QprcsinZiEmrE3fNtzpyDg,Long John Silver's,Tempe,AZ,85282,33.407696,-111.9571349
0a2fKfP6_PIx0djDrcln6w,Subway,Mesa,AZ,85201,33.414116,-111.872118
hxlfoblUAzNSOszKlyaV6g,Taco Bell,Champaign,IL,61821,40.112702,-88.278467
EV3B_P-mwWlMxEUCMUDWdg,Subway,Toronto,ON,M9N 3V8,43.7122619592,-79.5347801596
erfeEg2sOOGRXYfLIM9BvA,Long John Silver's,Henderson,NV,89015,36.041221,-114.978614
WhXlv34bw0-112MqSPmCHw,KFC,Monroeville,PA,15146,40.4358,-79.7858
8GHYb_wgp2eYPHsNvWrOVQ,Arby's,Strongsville,OH,44136,41.3056142,-81.8357297
CsQbzxZ275CXkndSo8gryQ,Pariwar Restaurant,Toronto,ON,M1R 2Y1,43.7426604262,-79.3086605519
Ejj4NExFby8OIybF57TxJw,Subway,Northfield,OH,44067,41.3437599394,-81.5291206448
RBVtuVodydOMkNr-RVTVYA,Jack In The Box,Las Vegas,NV,89119,36.114968,-115.146867
pvLUYFU0zF7ADbK0sPkslg,Arby's,Las Vegas,NV,89103,36.114953,-115.223163
HWn6UEjunBhWtuUrZFkYKA,Subway,Mesa,AZ,85202,33.4081326,-111.8739526
9pAjLSoHs95m5D3nP3nY5Q,Subway,Las Vegas,NV,89148,36.0957458,-115.2967171
2pcrNqDnsFd6UCelOriVlw,Taco Bell,Las Vegas,NV,89108,36.217635,-115.212381
EMrghF81px-wnNqEYqA0Kw,Panera Bread,Las Vegas,NV,89145,36.1632788522,-115.2891616524
dzywj-QGW6HUSdolS4mzLA,Dairy Queen,Chandler,AZ,85226,33.3015863,-111.8985934
KRHmUFh8k21hWsS5Xu-d2g,Subway,North Las Vegas,NV,89031,36.2624391248,-115.2066929181
5g4TpsGFDQsu4nKuWQCjPQ,Subway,Brecksville,OH,44141,41.3195686,-81.6256928
mAplaiZdCO9mN-lXXTeU5Q,Quiznos,Las Vegas,NV,89101,36.1663944,-115.1444854
sjO0HUb3VdYGQdHxrTnKUw,Del Taco,Las Vegas,NV,89115,36.24,-115.0614035
vSICEmUaGU9YMS_CPDZuDw,Taco Del Mar,Calgary,AB,T2Z 0G4,50.9323384352,-113.9615615512
uT6lK4WSKCLrym6aYvuzQQ,Arby's,Medina,OH,44256,41.13722,-81.7963447
v_xTE55R62m7riTP7nWgAA,Taco Bell,Rantoul,IL,61866,40.30798092,-88.1778450041
d1m5zVSka-rrNzfHpc1_Cg,Jersey Mike's Subs,North Las Vegas,NV,89031,36.261272,-115.180787
Ws3AWw9WPWDdpUQjhkXcxg,Jack In the Box,Las Vegas,NV,89139,36.041474,-115.189188
GuiXABDep7_6IVEWPGm-fg,Wendy's,Parma,OH,44129,41.3758108,-81.735203
MGqPcfjQs1pRTG53yG5jYQ,A&W,Vaughan,ON,L4H 3W1,43.8457496492,-79.5574590628
z2z522XGJxgFOn1cAQBoHA,Subway,Harrisburg,NC,28075,35.323857,-80.6477947
n_kuVY9qyQ02OOqlwo3xXw,Subway,Bedford,OH,44146,41.3697778,-81.5127737
VUDwlypqw1-DTK_lfEP4jg,Panda,Pittsburgh,PA,15205,40.441887,-80.07068
naYlngFbak0alEsjlFP4pQ,Quiznos Subs,Markham,ON,L3R 5G1,43.8578395185,-79.3596186459
ssLkDDah5ci-tQPq3iPFUg,Five Guys,Avon,OH,44011,41.4603921,-82.0222323
IzOl0LYRUy_z9IZzA4bB-Q,Arby's,Gilbert,AZ,85234,33.3786834,-111.7551885
-BvX-RoDZVobhnL00XW1dA,Jersey Mike's Subs,Cuyahoga Falls,OH,44221,41.162800635,-81.476689687
9q0f4vm589zztMgR4INpZg,Subway,Pickering,ON,L1V 4H7,43.8454344487,-79.070083424
gpivFNirREOyEAwxVebR5g,Wendy's,Tempe,AZ,85283,33.3778572,-111.9607123
1j8Ic7I5E9ztBe1lMZ_06w,Subway,Toronto,ON,M6G 1L5,43.6634065,-79.4185575
4EcKw-nLolAnCyy_ntQkaA,Long John Silvers,Phoenix,AZ,85035,33.4720491862,-112.2212661803
W39H8GlLXXj6X8E6fgrQ-A,Subway,Tempe,AZ,85282,33.3932482,-111.9770632
SLY4dDpyYJW003VCTnEReA,Arby's,Phoenix,AZ,85022,33.6398815,-112.061726
cNKz8nAMpOGl-i0hH-h1JA,Panda Express,Glendale,AZ,85308,33.5088914,-112.2646352
ePEvuHR-yD4MqjfFGwXLXA,Taco Bell,Monroe,NC,28110,35.010626,-80.564557
qfZOqFMtXydpuNkgOf8MGQ,Burger King,Seven Hills,OH,44131,41.3570699,-81.6840112
zC9iVStLh94RBd7eZ7HGzw,Arby's,Indian Trail,NC,28079,35.080575,-80.658006
TL-D_z9E1eKJQqSioemFfw,Subway,Sun City,AZ,85351,33.6396113,-112.276124
3tHXkUmMeSk6XPa4RZcDsA,A&W,Richmond Hill,ON,L4C 5G2,43.8539315,-79.4377754
u7ObTG7tOuLn_kEXXKY8NQ,Quiznos,Las Vegas,NV,89103,36.1002691,-115.2092345
PCZyP7v8YQ9-Cqbi8v0peA,Dairy Queen,Westmount,QC,H3Z 1H1,45.4785512,-73.6036049
ts6aX9uyQT7JubJskt13fw,Wendy's,Montréal,QC,H1M,45.5975704,-73.5627369
xd3RB4q2Ermmdz41i7RWuQ,Jack in the Box,Las Vegas,NV,89120,36.0860762,-115.0721299
PvXIIRzRZGUMnu0CYEax4w,Taco Bell,Whitby,ON,L1N 7T2,43.8838701,-78.9124381
xwuy99IMTRu9nNeY5KXqMQ,Subway,Glendale,AZ,85308,33.667145,-112.187354
JhqsE8IGN-UXwNli474w7g,KFC,Henderson,NV,89015,36.0124,-114.964
CnQWcO6qz5IPtpWZhoKfmQ,Five Guys,Montréal,QC,H2Y 2H4,45.5005991,-73.5591797
DG8KlNP7ArYesQb2AGUHng,Chipotle Mexican Grill,Gilbert,AZ,85296,33.3300481,-111.7909503
MBodaRSaAp_FY3CkhfRXNQ,Wendy's,Fitchburg,WI,53713,43.0295557,-89.4112148
fyBRBuzx_F00INwZ6W_G_g,Panda Express,North Las Vegas,NV,89084,36.292458,-115.179734
II2EQ4UKXcHbzT62uGacPw,KFC,Lakewood,OH,44107,41.4792,-81.769
7RjTQ7ozvnw0cIuMKfnmKA,Burger King,Toronto,ON,M6K 1E6,43.63922,-79.4270414
dpe7iL_qDhp-Y-xNGJTSyg,Jimmy John's,Fitchburg,WI,53719,43.0154874,-89.4772216
n-iHDxbFrNQoNIpt5TjiNg,Subway,Las Vegas,NV,89102,36.130335,-115.2060178
wcn_uRigm1UXqjOEGW7ufw,Panda Express,Las Vegas,NV,89154,36.1062819,-115.1382058
mNpaGTdKjqGV6xnytlr_Nw,Culver's,Mesa,AZ,85206,33.3811229,-111.7387589
nL1EXx8Djm6Yorb6A11lRg,Burger King,Charlotte,NC,28210,35.148994656,-80.8300101757
5sEcWQd9-LqRvE98ouEILA,Subway,Madison,WI,53704,43.1276226,-89.3630221
65hBODeVEvHwi6jWMhR1ww,Jimmy John's,Cleveland,OH,44113,41.4993953,-81.6996672
UrhPr4uPoqKrYVANaroqgg,Taco Bell,Las Vegas,NV,89134,36.206848,-115.300544
GcVsgbyPtrTZEcssYS9cVQ,Panda Express,Henderson,NV,89052,35.999291,-115.124643
yB5FMuc9Y3oyhsOmuIZSpQ,Arby's,Glendale,AZ,85302,33.58235,-112.1837321
iR7KBgAHgt1O2acHhfIviw,Taco Bell,Pittsburgh,PA,15238,40.487564,-79.894999
8hkmqeUI8UbxIq7Aabv4Gg,Popeyes Chicken,Toronto,ON,M2N 5X2,43.7624935937,-79.4102753699
lzAD5HX6sOona4Esc_lzKQ,Burger King,Concord,NC,28027,35.3731896,-80.7249715
fl2TPNWrchkCbNEg0utjvw,Steak ’n Shake,Urbana,IL,61802,40.1332077785,-88.198594898
VdQyoAc-yvfq4knc2wFunA,Burger King,Wadsworth,OH,44281,41.0500448,-81.7296839
6xL0DuOl6PkkzyaJTCPtAw,Steak ’n Shake,Las Vegas,NV,89154,36.1062396414,-115.1388372979
WPHnaP6srDmQiA8rcz9a8A,Arby's Restaurants,Streetsboro,OH,44241,41.2400145,-81.3487537
sOf5D_Dw3fu5RVz3K-M6_A,Arby's,North Las Vegas,NV,89084,36.2874000523,-115.178330854
zMPfZdODe82SL_zxnv7asg,Chipotle Mexican Grill,Pittsburgh,PA,15275,40.448935,-80.174556
J4aiMaaXWXqL8ypKY7PSYA,Quiznos,Chandler,AZ,85224,33.2985655,-111.8775871
LX2tNHlYsxHNdNo5j0ZF7A,Steak ’n Shake,Pleasant Hills,PA,15236,40.3357415666,-79.9481347203
Ic3YMUPg_DCNpp4y3B-2bw,KFC,Las Vegas,NV,89115,36.1959798673,-115.0617513985
rbnu5j2ngn2EeKoqLtnB2g,Jack In the Box,Phoenix,AZ,85034,33.4224153,-111.995011
E4FNLrySCP1HwoZKHoAEIw,Subway,Pittsburgh,PA,15217,40.4352061,-79.9230905
jE2tAiiGrAtbZcqAmB5fWA,Firehouse Subs,Concord,NC,28027,35.395303,-80.616795
lfZYPCoGQ-1a7Kr_hgYSxQ,Subway,Phoenix,AZ,85018,33.4954691,-111.9881878
h496xE_ZNsBhELchd_Mw6A,Carl's Jr,Gilbert,AZ,85295,33.3182956,-111.6874344
y4EBvvQDxG818RCb1FP7Cw,Subway,Richmond Hill,ON,L4B 4V9,43.84333,-79.4080531
0qTo0ktehcCKsYc5l1NKpg,Culver's,Fort Mill,SC,29708,35.0935899862,-80.9357291088
RRTAFcRPmlLaYIDGDS7gPA,Wendy's,Charlotte,NC,28270,35.1403487,-80.7362745
ttUkBP8GIuzA_Y3tN3hhkg,Del Taco,Chandler,AZ,85286,33.2909315794,-111.8397254893
EDv-HoTO-AN85WVZL3zXsg,Burger Inn,Calgary,AB,T2J 0P6,50.9679946,-114.0717495
GdV24nwlR29MPqNXFglZnQ,Wendy's,Phoenix,AZ,85022,33.638116,-112.0660575
6QRY4tMQdHFOe2-_CUHMdA,Arby's,Phoenix,AZ,85018,33.4807433,-111.9984064
Bkkwt8E9MHvgCHn4lUFtow,Roy's Restaurant,Phoenix,AZ,85054,33.6834609026,-111.9657790484
1lvMplnNVHjsMm0JWM8GGQ,Captain D's,Charlotte,NC,28208,35.2403156678,-80.8855694532
6LCCc6NWtGzUHq5Bb4XLRA,Culver's,Peoria,AZ,85382,33.6820924,-112.2391003
x57_qCiL58xcFOzvwqbWpQ,Arby's,Phoenix,AZ,85042,33.3773552,-112.0708618
d9uahbi1_mGyMbiPOPGMmg,Popeyes Louisiana Kitchen,Richmond Hill,ON,L4C 3E3,43.8935344969,-79.4395950179
cxCxWI097kFvORVhCLd6kw,Wendy's,Pittsburgh,PA,15222,40.4413206,-80.0033629
FgPANtTwZqXB-edLkZTXQg,Del Taco,Las Vegas,NV,89109,36.103409,-115.17234
OMWHA7yVjk1epDnC5Ohg4w,Subway,Toronto,ON,M5A 1E2,43.6499929,-79.3696799
4w3Niht34LptK7pyp94myQ,Firehouse Subs,Las Vegas,NV,89131,36.3016824376,-115.2817979158
Ucsy6LjBYsfVwuGlSlfJog,Steak ’n Shake,Las Vegas,NV,89109,36.100506,-115.1677344
RE4QDOrYgLYsj2TgygjyyA,Panera Bread,Phoenix,AZ,85016,33.5102572705,-112.028929691
4Yqjn0n5e3qX5UGQv-hbFw,Sonic Drive-In,Glendale,AZ,85307,33.5364007458,-112.3555660946
Gj7QZ0kV-32MAVhJQsWlmg,Pita Pit,Calgary,AB,T2R 0Y4,51.0385619,-114.0713292
2XTHIR2Fza2XiC54NWiNZg,Panda Express,Mesa,AZ,85215,33.4494697,-111.735218
HlXKNztgnDql3M2uWVbHJg,Popeyes Louisiana Kitchen,Pickering,ON,L1V 1C6,43.8487431152,-79.0711015582
yrlC-vNCSKt5oSFF0s0VAg,A&W,Montréal,QC,H2P 1X3,45.549948,-73.62942
Uc6pfmAw3J_k3WF4U9YN8A,Arby's,Sun Prairie,WI,53590,43.1679470627,-89.2663560566
7jOuytjEa6Q9F_Sy9UR5Hw,Subway,Phoenix,AZ,85048,33.3035053,-111.99869
QIej6Kg4fFUsHl0vR6ocZQ,Turtle Jack's Muskoka Grill,Brampton,ON,L6S 0E1,43.7597570489,-79.717009975
xMHZNwmo22Eq_XsCLJgjQQ,Subway,Phoenix,AZ,85029,33.581388,-112.123171
3btAvuu-3hjq9UUa5FO-9Q,Chipotle Mexican Grill,Charlotte,NC,28262,35.290645,-80.7659694
gecqbUz6uQ8PckqF-J8tFQ,Panera Bread,Pittsburgh,PA,15237,40.5702463735,-80.021790831
PqZsc7vmJ55vBf46uqQ41g,Subway,Scottsdale,AZ,85251,33.5104822695,-111.9115363084
ZkgijJ3jiVb1H9K26UhGdA,Panera Bread,Strongsville,OH,44136,41.3141693629,-81.83472
CBlqMTIVWMUfLOGi6aRbKw,Subway,Brunswick,OH,44212,41.2383475,-81.8774329
l6Z6dyrukyKzwemZ9tqmxg,KFC,Mississauga,ON,L5K 1T8,43.530344,-79.656006
KedpWqBphmRopwBd7trzFw,Wendy's,Champaign,IL,61820,40.1108047945,-88.2302965969
nVGPxMooxSiaSH_wHvcRbw,Taco Bell,Phoenix,AZ,85028,33.582569,-111.979243
Gl01qPpjC9DKN_Py3IEnpA,Chipotle Mexican Grill,Mesa,AZ,85204,33.3796878,-111.7560177
FQXu06x5D5huxPbK04DItw,QDOBA Mexican Eats,Pittsburgh,PA,15222,40.4425289,-79.9987173
CON1tC_YaTuF3fazCjEivA,Popeyes Louisiana Kitchen,Las Vegas,NV,89108,36.1881032,-115.225342
XpnkPS-56dYTdjwC8RRLuw,Panera Bread,Tempe,AZ,85284,33.334007,-111.967197
lgNcn7lMojgx97neeK3JLQ,Burger King,Phoenix,AZ,85042,33.377294,-112.06628
-qjn24n8HYF6It9GQrQntw,Five Guys Burgers and Fries,Charlotte,NC,28262,35.33807,-80.757397
wcE1oKRQyi__19LH5WOszA,Del Taco,Las Vegas,NV,89121,36.130009,-115.1033341
MDPR5Du0QYRylwdh5JGuwg,Jack In the Box,Phoenix,AZ,85008,33.4651840793,-111.978866905
MG0Ek3-yxtprwzY5ruGxRA,Taco Bell,Mesa,AZ,85203,33.4512043326,-111.8045242433
caLhJMeGjxERIK3qp9aG_w,Subway,North Olmsted,OH,44070,41.4178357,-81.8966901
4w3CXzYFboPjsjDHIXyVLg,Chipotle Mexican Grill,Macedonia,OH,44067,41.3125222,-81.5230261
w-pXv6yfjkA0wi-yi3F8UQ,Burger King,Willowick,OH,44095,41.6428275041,-81.4686055854
EwhNAsRmDL-D6wpldldf0w,Subway,Calgary,AB,T2G 2Y8,51.0168614,-114.0451308
aQKix0iMREiJsFGr7mH1mA,Wendy's,Pittsburgh,PA,15205,40.4474531254,-80.1534225986
cjlYcqxyqRBe_w3OgasPAw,Jimmy John's,Las Vegas,NV,89117,36.135529,-115.278454
SG03F7FoV5mt9cfBln4F4g,Subway,Mount Holly,NC,28120,35.2881982,-81.0170307
lUcSe9mjppbAa8510xj0Tg,Chick-fil-A,Phoenix,AZ,85029,33.581476,-112.125847
-irL8MZUZMWMUnUgGyFQhg,Popeyes Louisiana Kitchen,Cleveland,OH,44112,41.5554722,-81.5517242
NpYByfMDJY6z3NF7igWmbA,Turtle Jack's Muskoka Grill,Oakville,ON,L6H 6Z9,43.4871489685,-79.717006796
DCKAhcwBwJQrrjmEunh9lg,Del Taco,Las Vegas,NV,89178,36.0199801,-115.2681544
Y12k9hJS8BPo-lAgjvtdNw,Pita Pit,Mentor,OH,44060,41.655977,-81.372896
wy6pYrWtiGrktOpUmsvCHQ,Chipotle Mexican Grill,Las Vegas,NV,89109,36.1213292383,-115.1685001006
S27XLKsX1B-scfdDQ4rTGQ,Hardee's,Champaign,IL,61821,40.1278221,-88.2796597
lHHT7i2Cz0hGAASI2it3MA,Burger King,Henderson,NV,89014,36.0566158386,-115.0394235736
aaDEAJhjE3ZPxO2gXgCh9Q,Panera Bread,Glendale,AZ,85308,33.6670574,-112.2025881
sKHDoLqDj99UuAP8ljSaTw,QDOBA Mexican Eats,Phoenix,AZ,85048,33.3047822394,-111.9776566923
hSLHNZRSzOCf3vL3xKfh7g,Sonic Drive-In,Concord,NC,28027,35.3673262,-80.7106781
Crz3YPKbXdRzftigOr62_w,Sonic Drive-In,Scottsdale,AZ,85257,33.4797268,-111.909468
IYMlYIQWzHxopPJ53mdtzA,Taco Bell,Harrisburg,NC,28075,35.32223,-80.64847
3QHYmBW7HGGClIMuEH2tdw,Subway,Euclid,OH,44117,41.5731317,-81.5251893
RMn2euwrbfu6fpomjf31qw,Subway,Pittsburgh,PA,15216,40.3992802,-80.043815
cUmYDqGhBLjH2IbZ0GK07Q,Jack in The Box,Mesa,AZ,85212,33.3213071,-111.6862223
KQBbM_4sAkzWrmaK_Pnksw,Subway,Scottsdale,AZ,85254,33.4965623,-111.9170333
3qh3MhfAIf_UPbbYP8iZng,Dairy Queen Grill & Chill Restaurant,Calgary,AB,T2H 3B5,50.9789547,-114.0410893
JLBzX4IyYgiogvhmTsSX7g,Cook N Jacks,Scottsdale,AZ,85251,33.4949491,-111.9290786
twqDp5T5eXXt6ZipLvECRw,Taco Bell,Charlotte,NC,28273,35.13524,-80.9387
LnmLxydUEdLOuPTIUhurzQ,Arby's,Phoenix,AZ,85053,33.6400897,-112.1314014
gGlFPw1TFJANUl_FFmSNgA,Wendy's,Cleveland,OH,44129,41.4189318,-81.7307099
avgWQOnKiRAoJiG4RMDeiQ,Burger King,Oregon,WI,53575,42.9384063,-89.3829513
ghp2PZEqav5y3iildRxGWA,Sonic Drive-In,Avondale,AZ,85323,33.4413660311,-112.3491250762
B1y4J1SzVC0G9XLgRNyUew,Jack In the Box,Gastonia,NC,28056,35.2582971,-81.116009
mGxfKgnASXLMDc8fqc6WEA,A&W,Bolton,ON,L7E 1L9,43.8616035,-79.7140202
Dxx9L6_wyfjiZieJJurptw,Panda Express,Avondale,AZ,85323,33.4653351,-112.2773056
0lMLawkxc9vEGaiuOjx86A,Hardee's,Willoughby,OH,44094,41.6421681849,-81.4235063706
Tys0pRjszlcAbNPbKqJ95w,A&W,Toronto,ON,M4P 1A1,43.706744,-79.3971411
Q5sn7sP6v_lk3pxn0xVIlA,Five Guys,Las Vegas,NV,89123,36.0520271,-115.1715204
